system_time_utc,UNIQUEID,count,area,tile,date,satname
2016-11-19 00:12:43,OFS_00553,7376.0,737600.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00556,112.0,11200.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00558,68.0,6800.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00559,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00575,11474.0,1147400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00589,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00590,5530.0,553000.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00592,8994.0,899400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00594,11512.0,1151200.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00596,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00602,6291.0,629100.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00609,3358.0,335800.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00619,2820.0,282000.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00621,4575.0,457500.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00622,4933.0,493300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00623,2673.0,267300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00632,7008.0,700800.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00634,14287.0,1428700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00635,1.0,100.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00636,4964.0,496400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00638,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00645,2636.0,263600.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00655,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00657,239.0,23900.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00660,2876.0,287600.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00661,6026.0,602600.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00662,5589.0,558900.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00663,3.0,300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00665,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00666,4244.0,424400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00669,3823.0,382300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00670,4237.0,423700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00673,3667.0,366700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00674,2750.0,275000.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00678,5599.0,559900.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00697,3969.0,396900.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00699,7217.0,721700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00700,3884.0,388400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00702,6967.0,696700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00707,2686.0,268600.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00766,108.0,10800.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00767,11519.0,1151900.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00769,3817.0,381700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00770,8874.0,887400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00772,9473.0,947300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00773,4439.0,443900.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00774,4210.0,421000.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00777,3053.0,305300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00790,6514.0,651400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00799,1997.0,199700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00800,5861.0,586100.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00801,566.0,56600.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00804,4757.0,475700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00807,2873.0,287300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00808,2797.0,279700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00810,125.0,12500.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00814,3650.0,365000.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00815,5798.0,579800.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00816,4505.0,450500.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00824,4080.0,408000.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00831,4474.0,447400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00832,9343.0,934300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00838,13192.0,1319200.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00839,8716.0,871600.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00840,3377.0,337700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00842,7399.0,739900.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00861,10067.0,1006700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00875,210.0,21000.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00878,8095.0,809500.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00879,4.0,400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00892,5502.0,550200.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00897,3332.0,333200.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00901,2511.0,251100.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00902,2678.0,267800.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00903,3875.0,387500.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00906,3086.0,308600.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00908,2703.0,270300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00915,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00916,3983.0,398300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00918,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00927,2903.0,290300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00934,3392.0,339200.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00936,15682.0,1568200.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00939,3890.0,389000.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00944,4334.0,433400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00947,2879.0,287900.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00948,4971.0,497100.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00953,4988.0,498800.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00955,3786.0,378600.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00960,5.0,500.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00967,3748.0,374800.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00968,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01014,1022.0,102200.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01018,4551.0,455100.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01024,17423.0,1742300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01051,4047.0,404700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01072,6527.0,652700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01073,9685.0,968500.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01074,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01075,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01102,3258.0,325800.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01190,5729.0,572900.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01193,2633.0,263300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00553,7376.0,737600.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00556,112.0,11200.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00558,68.0,6800.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00559,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00575,11474.0,1147400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00589,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00590,5530.0,553000.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00592,8994.0,899400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00594,11512.0,1151200.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00596,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00602,6291.0,629100.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00609,3358.0,335800.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00619,2820.0,282000.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00621,4575.0,457500.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00622,4933.0,493300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00623,2673.0,267300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00632,7008.0,700800.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00634,14287.0,1428700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00635,1.0,100.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00636,4964.0,496400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00638,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00645,2636.0,263600.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00655,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00657,239.0,23900.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00660,2876.0,287600.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00661,6026.0,602600.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00662,5589.0,558900.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00663,3.0,300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00665,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00666,4244.0,424400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00669,3823.0,382300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00670,4237.0,423700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00673,3667.0,366700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00674,2750.0,275000.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00678,5599.0,559900.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00697,3969.0,396900.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00699,7217.0,721700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00700,3884.0,388400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00702,6967.0,696700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00707,2686.0,268600.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00766,108.0,10800.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00767,11519.0,1151900.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00769,3817.0,381700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00770,8874.0,887400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00772,9473.0,947300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00773,4439.0,443900.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00774,4210.0,421000.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00777,3053.0,305300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00790,6514.0,651400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00799,1997.0,199700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00800,5861.0,586100.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00801,566.0,56600.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00804,4757.0,475700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00807,2873.0,287300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00808,2797.0,279700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00810,125.0,12500.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00814,3650.0,365000.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00815,5798.0,579800.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00816,4505.0,450500.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00824,4080.0,408000.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00831,4474.0,447400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00832,9343.0,934300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00838,13192.0,1319200.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00839,8716.0,871600.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00840,3377.0,337700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00842,7399.0,739900.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00861,10067.0,1006700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00875,210.0,21000.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00878,8095.0,809500.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00879,4.0,400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00892,5502.0,550200.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00897,3332.0,333200.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00901,2511.0,251100.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00902,2678.0,267800.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00903,3875.0,387500.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00906,3086.0,308600.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00908,2703.0,270300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00915,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00916,3983.0,398300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00918,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00927,2903.0,290300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00934,3392.0,339200.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00936,15682.0,1568200.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00939,3890.0,389000.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00944,4334.0,433400.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00947,2879.0,287900.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00948,4971.0,497100.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00953,4988.0,498800.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00955,3786.0,378600.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00960,5.0,500.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00967,3748.0,374800.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_00968,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01014,1022.0,102200.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01018,4551.0,455100.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01024,17423.0,1742300.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01051,4047.0,404700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01072,6527.0,652700.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01073,9685.0,968500.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01074,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01075,0.0,0.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01102,3258.0,325800.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01190,5729.0,572900.0,55JGH,2016-11-19 00:12:43,S2
2016-11-19 00:12:43,OFS_01193,2633.0,263300.0,55JGH,2016-11-19 00:12:43,S2
2016-12-09 00:13:25,OFS_00553,7282.0,728200.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00556,19.0,1900.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00558,16.0,1600.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00559,0.0,0.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00575,11316.0,1131600.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00589,0.0,0.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00590,5332.0,533200.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00592,8797.0,879700.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00594,11067.0,1106700.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00596,0.0,0.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00602,5953.0,595300.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00609,3273.0,327300.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00619,2817.0,281700.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00621,4272.0,427200.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00622,4791.0,479100.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00623,94.0,9400.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00632,6871.0,687100.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00634,11820.0,1182000.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00635,0.0,0.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00636,5067.0,506700.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00638,152.0,15200.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00645,2407.0,240700.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00655,0.0,0.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00657,708.0,70800.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00660,449.0,44900.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00661,5799.0,579900.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00662,5481.0,548100.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00663,13.0,1300.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00665,0.0,0.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00669,3758.0,375800.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00670,4046.0,404600.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00673,3590.0,359000.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00674,2620.0,262000.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00678,5506.0,550600.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00697,3872.0,387200.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00699,7218.0,721800.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00700,3685.0,368500.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00702,6988.0,698800.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00707,2544.0,254400.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00766,66.0,6600.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00767,11462.0,1146200.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00769,3791.0,379100.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00770,8716.0,871600.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00772,9463.0,946300.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00773,4472.0,447200.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00774,4197.0,419700.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00777,2920.0,292000.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00790,6606.0,660600.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00799,1909.0,190900.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00801,454.0,45400.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00803,7614.0,761400.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00804,4639.0,463900.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00807,2783.0,278300.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00808,2845.0,284500.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00810,97.0,9700.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00814,3570.0,357000.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00815,5583.0,558300.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00816,4510.0,451000.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00824,4056.0,405600.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00831,4346.0,434600.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00838,13167.0,1316700.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00839,8499.0,849900.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00861,9970.0,997000.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00875,201.0,20100.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00876,4254.0,425400.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00878,8050.0,805000.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00879,0.0,0.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00892,5424.0,542400.0,55JGH,2016-12-09 00:13:25,S2
2016-12-09 00:13:25,OFS_00897,3072.0,307200.0,55JGH,2016-12-09 00:13:25,S2
